Date,Open,High,Low,Close,Adj Close,Volume
2008-12-01,2835.000000,3050.000000,2835.000000,3000.000000,2856.007813,102900400
2009-01-01,3000.000000,3070.000000,2720.000000,2830.000000,2694.167480,103141000
2009-02-01,2815.000000,2820.000000,2685.000000,2775.000000,2641.807129,76844700
2009-03-01,2775.000000,2775.000000,2350.000000,2460.000000,2341.926514,119259500
2009-04-01,2460.000000,2490.000000,2300.000000,2310.000000,2224.598389,101167300
2009-05-01,2326.000000,2420.000000,2325.000000,2390.000000,2301.641113,57621700
2009-06-01,2388.000000,2530.000000,2355.000000,2480.000000,2388.313477,76611700
2009-07-01,2465.000000,2510.000000,2400.000000,2425.000000,2335.347168,57607800
2009-08-01,2420.000000,2465.000000,2375.000000,2425.000000,2335.347168,56619000
2009-09-01,2440.000000,2450.000000,2335.000000,2355.000000,2267.935303,51815900
2009-10-01,2365.000000,2365.000000,2205.000000,2225.000000,2169.637451,69092400
2009-11-01,2220.000000,2330.000000,2085.000000,2330.000000,2272.024902,79299600
2009-12-01,2320.000000,2385.000000,2285.000000,2335.000000,2276.900635,55938200
2010-01-01,2336.000000,2940.000000,2335.000000,2435.000000,2374.412354,48261300
2010-02-01,2447.000000,2500.000000,2392.000000,2439.000000,2378.312744,48184800
2010-03-01,2441.000000,2500.000000,2405.000000,2492.000000,2429.993896,60900900
2010-04-01,2496.000000,2499.000000,2350.000000,2357.000000,2326.704346,57080500
2010-05-01,2357.000000,2357.000000,2230.000000,2257.000000,2227.989746,77428200
2010-06-01,2301.000000,2456.000000,2272.000000,2411.000000,2380.010254,64633900
2010-07-01,2387.000000,2454.000000,2352.000000,2373.000000,2342.498779,47195900
2010-08-01,2370.000000,2470.000000,2357.000000,2446.000000,2414.560547,53220900
2010-09-01,2447.000000,2495.000000,2026.000000,2036.000000,2009.830444,125487100
2010-10-01,2060.000000,2060.000000,1853.000000,1925.000000,1925.000000,409178300
2010-11-01,1933.000000,1970.000000,1875.000000,1950.000000,1950.000000,121150600
2010-12-01,1952.000000,1997.000000,1951.000000,1983.000000,1983.000000,110247400
2011-01-01,1983.000000,2054.000000,1971.000000,1995.000000,1995.000000,96552000
2011-02-01,2008.000000,2197.000000,2000.000000,2114.000000,2114.000000,90471100
2011-03-01,2124.000000,2163.000000,461.000000,466.000000,466.000000,1223010000
2011-04-01,495.000000,539.000000,292.000000,425.000000,425.000000,2488434900
2011-05-01,435.000000,525.000000,308.000000,317.000000,317.000000,1264761200
2011-06-01,319.000000,344.000000,148.000000,326.000000,326.000000,3570752600
2011-07-01,328.000000,643.000000,325.000000,425.000000,425.000000,3038434696
2011-08-01,432.000000,459.000000,335.000000,386.000000,386.000000,1640283504
2011-09-01,390.000000,407.000000,214.000000,240.000000,240.000000,1245386000
2011-10-01,245.000000,328.000000,200.000000,286.000000,286.000000,1469093000
2011-11-01,286.000000,323.000000,264.000000,284.000000,284.000000,774111500
2011-12-01,287.000000,290.000000,175.000000,183.000000,183.000000,1163802800
2012-01-01,183.000000,233.000000,153.000000,209.000000,209.000000,1199228000
2012-02-01,206.000000,262.000000,192.000000,225.000000,225.000000,1132957700
2012-03-01,226.000000,250.000000,207.000000,208.000000,208.000000,528542100
2012-04-01,206.000000,221.000000,195.000000,200.000000,200.000000,253508000
2012-05-01,199.000000,216.000000,146.000000,158.000000,158.000000,522593500
2012-06-01,159.000000,173.000000,150.000000,154.000000,154.000000,242527500
2012-07-01,154.000000,159.000000,120.000000,131.000000,131.000000,303305000
2012-08-01,132.000000,164.000000,126.000000,131.000000,131.000000,313834000
2012-09-01,131.000000,137.000000,122.000000,128.000000,128.000000,136118500
2012-10-01,128.000000,141.000000,124.000000,130.000000,130.000000,130811400
2012-11-01,132.000000,137.000000,120.000000,130.000000,130.000000,182206400
2012-12-01,130.000000,258.000000,129.000000,206.000000,206.000000,1160152800
2013-01-01,206.000000,250.000000,201.000000,213.000000,213.000000,685400800
2013-02-01,217.000000,220.000000,182.000000,210.000000,210.000000,506940700
2013-03-01,221.000000,256.000000,207.000000,255.000000,255.000000,735645100
2013-04-01,253.000000,491.000000,249.000000,430.000000,430.000000,5007098700
2013-05-01,435.000000,841.000000,413.000000,617.000000,617.000000,6763923096
2013-06-01,602.000000,625.000000,451.000000,513.000000,513.000000,3428805700
2013-07-01,515.000000,782.000000,507.000000,599.000000,599.000000,6372253156
2013-08-01,624.000000,696.000000,455.000000,500.000000,500.000000,3261165700
2013-09-01,486.000000,630.000000,461.000000,611.000000,611.000000,2247781600
2013-10-01,608.000000,621.000000,481.000000,523.000000,523.000000,1098476800
2013-11-01,530.000000,572.000000,506.000000,546.000000,546.000000,673795400
2013-12-01,549.000000,554.000000,464.000000,517.000000,517.000000,453346600
2014-01-01,517.000000,519.000000,451.000000,470.000000,470.000000,381406400
2014-02-01,470.000000,498.000000,414.000000,474.000000,474.000000,562075100
2014-03-01,467.000000,472.000000,355.000000,416.000000,416.000000,385945700
2014-04-01,414.000000,417.000000,373.000000,386.000000,386.000000,217161300
2014-05-01,391.000000,445.000000,374.000000,413.000000,413.000000,202249500
2014-06-01,410.000000,447.000000,410.000000,422.000000,422.000000,343699800
2014-07-01,424.000000,443.000000,401.000000,405.000000,405.000000,207224000
2014-08-01,403.000000,404.000000,376.000000,376.000000,376.000000,155731600
2014-09-01,376.000000,396.000000,376.000000,384.000000,384.000000,152784800
2014-10-01,385.000000,413.000000,318.000000,397.000000,397.000000,569320300
2014-11-01,397.000000,470.000000,397.000000,434.000000,434.000000,776953900
2014-12-01,435.000000,515.000000,422.000000,492.000000,492.000000,780170700
2015-01-01,492.000000,518.000000,460.000000,502.000000,502.000000,614551200
2015-02-01,489.000000,493.000000,468.000000,469.000000,469.000000,252366400
2015-03-01,468.000000,473.000000,442.000000,455.000000,455.000000,247870500
2015-04-01,455.000000,495.000000,451.000000,490.000000,490.000000,294615400
2015-05-01,491.000000,730.000000,479.000000,709.000000,709.000000,1564163300
2015-06-01,698.000000,772.000000,654.000000,667.000000,667.000000,2354417100
2015-07-01,670.000000,890.000000,649.000000,890.000000,890.000000,1662407000
2015-08-01,879.000000,939.000000,711.000000,830.000000,830.000000,2612180800
2015-09-01,818.000000,846.000000,751.000000,797.000000,797.000000,1028663600
2015-10-01,800.000000,876.000000,786.000000,829.000000,829.000000,570939100
2015-11-01,820.000000,823.000000,752.000000,754.000000,754.000000,266340900
2015-12-01,752.000000,780.000000,663.000000,699.000000,699.000000,248050900
2016-01-01,699.000000,700.000000,548.000000,600.000000,600.000000,327122800
2016-02-01,640.000000,654.000000,522.000000,572.000000,572.000000,399809600
2016-03-01,577.000000,635.000000,565.000000,619.000000,619.000000,309007400
2016-04-01,618.000000,624.000000,562.000000,590.000000,590.000000,307141800
2016-05-01,573.000000,580.000000,504.000000,521.000000,521.000000,251685700
2016-06-01,518.000000,518.000000,387.000000,432.000000,432.000000,326047700
2016-07-01,435.000000,444.000000,395.000000,404.000000,404.000000,184095500
2016-08-01,395.000000,424.000000,343.000000,417.000000,417.000000,384088200
2016-09-01,430.000000,470.000000,398.000000,435.000000,435.000000,576890100
2016-10-01,436.000000,440.000000,382.000000,408.000000,408.000000,357678500
2016-11-01,405.000000,436.000000,385.000000,425.000000,425.000000,297451900
2016-12-01,428.000000,566.000000,414.000000,472.000000,472.000000,794462800
2017-01-01,472.000000,506.000000,430.000000,433.000000,433.000000,270578200
2017-02-01,433.000000,446.000000,415.000000,432.000000,432.000000,179436000
2017-03-01,434.000000,454.000000,413.000000,436.000000,436.000000,267601700
2017-04-01,438.000000,445.000000,400.000000,433.000000,433.000000,219280600
2017-05-01,432.000000,489.000000,430.000000,454.000000,454.000000,271358400
2017-06-01,455.000000,471.000000,450.000000,463.000000,463.000000,173486700
2017-07-01,465.000000,473.000000,457.000000,468.000000,468.000000,124220200
2017-08-01,466.000000,488.000000,436.000000,445.000000,445.000000,150549300
2017-09-01,448.000000,474.000000,431.000000,454.000000,454.000000,165689800
2017-10-01,456.000000,475.000000,452.000000,464.000000,464.000000,177755700
2017-11-01,462.000000,486.000000,433.000000,450.000000,450.000000,195872400
2017-12-01,453.000000,460.000000,437.000000,446.000000,446.000000,164752700
2018-01-01,446.000000,471.000000,440.000000,442.000000,442.000000,132413500
2018-02-01,445.000000,448.000000,387.000000,412.000000,412.000000,203786100
2018-03-01,407.000000,416.000000,378.000000,410.000000,410.000000,204431400
2018-04-01,411.000000,523.000000,403.000000,492.000000,492.000000,413803000
2018-05-01,523.000000,599.000000,514.000000,517.000000,517.000000,667971600
2018-06-01,509.000000,556.000000,495.000000,516.000000,516.000000,339512300
2018-07-01,515.000000,550.000000,507.000000,534.000000,534.000000,259889800
2018-08-01,533.000000,559.000000,513.000000,514.000000,514.000000,258739000
2018-09-01,509.000000,560.000000,481.000000,558.000000,558.000000,224462200
2018-10-01,557.000000,597.000000,547.000000,578.000000,578.000000,323001900
2018-11-01,578.000000,700.000000,554.000000,689.000000,689.000000,317681800
2018-12-01,696.000000,767.000000,627.000000,653.000000,653.000000,356833600
2019-01-01,653.000000,765.000000,652.000000,669.000000,669.000000,381390600
2019-02-01,668.000000,706.000000,639.000000,694.000000,694.000000,209427600
2019-03-01,697.000000,724.000000,658.000000,700.000000,700.000000,134271900
2019-04-01,707.000000,716.000000,600.000000,628.000000,628.000000,152237900
2019-05-01,628.000000,630.000000,553.000000,558.000000,558.000000,160652000
2019-06-01,551.000000,595.000000,536.000000,562.000000,562.000000,127446900
2019-07-01,569.000000,572.000000,503.000000,525.000000,525.000000,148763400
2019-08-01,520.000000,520.000000,471.000000,506.000000,506.000000,138413900
2019-09-01,502.000000,566.000000,501.000000,529.000000,529.000000,152689400
2019-10-01,536.000000,555.000000,501.000000,502.000000,502.000000,129944400
2019-11-01,502.000000,516.000000,467.000000,480.000000,480.000000,138529500
2019-12-01,480.000000,498.000000,462.000000,467.000000,467.000000,149546800
2020-01-01,467.000000,467.000000,420.000000,435.000000,435.000000,155657100
2020-02-01,430.000000,466.000000,406.000000,410.000000,410.000000,176749000
2020-03-01,400.000000,414.000000,321.000000,377.000000,377.000000,390154000
2020-04-01,373.000000,390.000000,341.000000,363.000000,363.000000,168282400
2020-05-01,361.000000,382.000000,338.000000,363.000000,363.000000,132571900
2020-06-01,366.000000,392.000000,329.000000,331.000000,331.000000,192021700
2020-07-01,331.000000,339.000000,279.000000,280.000000,280.000000,170360000
2020-08-01,282.000000,326.000000,280.000000,312.000000,312.000000,144792800
2020-09-01,314.000000,317.000000,288.000000,289.000000,289.000000,135259600
2020-10-01,290.000000,304.000000,268.000000,269.000000,269.000000,199418700
2020-11-01,271.000000,306.000000,271.000000,272.000000,272.000000,236610300
2020-12-01,275.000000,286.000000,270.000000,272.000000,272.000000,67833300
2020-12-11,273.000000,277.000000,271.000000,276.000000,276.000000,9838900
